RaceId,DriverId,Stops,Year,Race,No,DriverName,Code,Car,Lap,TimeOfDay,Time,Total
60,21,2,2006,great-britain,2,Giancarlo Fisichella,FIS,Renault,45,13:08:23,21.687,45.203
60,13,2,2006,great-britain,6,Felipe Massa,MAS,Ferrari,45,13:08:29,21.301,45.233
60,31,2,2006,great-britain,4,Juan Pablo Montoya,MOY,McLaren Mercedes,45,13:08:50,21.529,46.858
60,3,2,2006,great-britain,10,Nico Rosberg,ROS,Williams Cosworth,45,13:09:09,23.877,47.411
60,14,2,2006,great-britain,14,David Coulthard,COU,RBR Ferrari,45,13:09:42,21.904,45.621
60,2,2,2006,great-britain,16,Nick Heidfeld,HEI,Sauber BMW,46,13:10:22,23.404,54.802
60,35,2,2006,great-britain,17,Jacques Villeneuve,VIL,Sauber BMW,48,13:13:20,21.047,46.469
61,33,1,2006,canada,18,Tiago Monteiro,MON,MF1 Toyota,1,13:06:08,1:39.447,1:39.447
61,31,1,2006,canada,4,Juan Pablo Montoya,MOY,McLaren Mercedes,2,13:06:39,44.391,44.391
61,36,1,2006,canada,23,Franck Montagny,MON,Super Aguri Honda,2,13:06:54,27.564,27.564
61,11,1,2006,canada,22,Takuma Sato,SAT,Super Aguri Honda,4,13:10:28,53.249,53.249
61,21,1,2006,canada,2,Giancarlo Fisichella,FIS,Renault,7,13:14:00,14.488,14.488
61,24,1,2006,canada,20,Vitantonio Liuzzi,LIU,STR Cosworth,14,13:23:36,44.285,44.285
61,17,1,2006,canada,9,Mark Webber,WEB,Williams Cosworth,15,13:24:55,25.510,25.510
61,4,1,2006,canada,1,Fernando Alonso,ALO,Renault,23,13:34:25,26.036,26.036
61,11,2,2006,canada,22,Takuma Sato,SAT,Super Aguri Honda,22,13:36:09,27.054,1:20.303
61,8,1,2006,canada,3,Kimi Räikkönen,RAI,McLaren Mercedes,25,13:36:58,30.270,30.270
61,23,1,2006,canada,7,Ralf Schumacher,RSC,Toyota,24,13:37:01,16.391,16.391
61,21,2,2006,canada,2,Giancarlo Fisichella,FIS,Renault,25,13:37:31,25.686,40.174
61,15,1,2006,canada,8,Jarno Trulli,TRU,Toyota,25,13:37:31,29.515,29.515
61,23,2,2006,canada,7,Ralf Schumacher,RSC,Toyota,25,13:39:27,30.199,46.590
61,24,2,2006,canada,20,Vitantonio Liuzzi,LIU,STR Cosworth,26,13:40:17,25.778,1:10.063
61,18,1,2006,canada,12,Jenson Button,BUT,Honda,27,13:40:24,26.357,26.357
61,26,1,2006,canada,21,Scott Speed,SPE,STR Cosworth,28,13:42:01,27.047,27.047
61,32,1,2006,canada,15,Christian Klien,KLI,RBR Ferrari,29,13:43:13,25.973,25.973
61,23,3,2006,canada,7,Ralf Schumacher,RSC,Toyota,28,13:43:57,14.627,1:01.217
61,30,1,2006,canada,5,Michael Schumacher,MSC,Ferrari,32,13:46:26,25.706,25.706
61,35,1,2006,canada,17,Jacques Villeneuve,VIL,Sauber BMW,33,13:48:12,24.922,24.922
61,2,1,2006,canada,16,Nick Heidfeld,HEI,Sauber BMW,34,13:49:35,27.326,27.326
61,14,1,2006,canada,14,David Coulthard,COU,RBR Ferrari,34,13:49:59,25.360,25.360
61,13,1,2006,canada,6,Felipe Massa,MAS,Ferrari,36,13:52:00,28.589,28.589
61,33,2,2006,canada,18,Tiago Monteiro,MON,MF1 Toyota,34,13:53:06,27.977,2:07.424
61,17,2,2006,canada,9,Mark Webber,WEB,Williams Cosworth,44,14:03:45,27.227,52.737
61,11,3,2006,canada,22,Takuma Sato,SAT,Super Aguri Honda,43,14:05:19,26.896,1:47.199
61,15,2,2006,canada,8,Jarno Trulli,TRU,Toyota,48,14:07:59,24.812,54.327
61,4,2,2006,canada,1,Fernando Alonso,ALO,Renault,50,14:09:22,24.574,50.610
61,24,3,2006,canada,20,Vitantonio Liuzzi,LIU,STR Cosworth,48,14:09:50,27.300,1:37.363
61,26,2,2006,canada,21,Scott Speed,SPE,STR Cosworth,50,14:11:19,25.985,53.032
61,21,3,2006,canada,2,Giancarlo Fisichella,FIS,Renault,52,14:12:54,24.283,1:04.457
61,8,2,2006,canada,3,Kimi Räikkönen,RAI,McLaren Mercedes,53,14:13:32,32.505,1:02.775
61,18,2,2006,canada,12,Jenson Button,BUT,Honda,52,14:13:41,24.823,51.180
61,32,2,2006,canada,15,Christian Klien,KLI,RBR Ferrari,53,14:15:04,27.033,53.006
61,23,4,2006,canada,7,Ralf Schumacher,RSC,Toyota,51,14:15:37,24.674,1:25.891
61,2,2,2006,canada,16,Nick Heidfeld,HEI,Sauber BMW,54,14:16:00,24.293,51.619
61,35,2,2006,canada,17,Jacques Villeneuve,VIL,Sauber BMW,55,14:17:17,25.632,50.554
61,14,2,2006,canada,14,David Coulthard,COU,RBR Ferrari,56,14:19:02,24.815,50.175
61,30,2,2006,canada,5,Michael Schumacher,MSC,Ferrari,57,14:19:11,23.639,49.345
61,33,3,2006,canada,18,Tiago Monteiro,MON,MF1 Toyota,57,14:25:13,24.518,2:31.942
61,23,5,2006,canada,7,Ralf Schumacher,RSC,Toyota,57,14:25:27,25.708,1:51.599
62,27,1,2006,united-states,19,Christijan Albers,ALB,MF1 Toyota,1,13:05:10,28.941,28.941
62,18,1,2006,united-states,12,Jenson Button,BUT,Honda,3,13:09:19,25.8,25.800
62,33,1,2006,united-states,18,Tiago Monteiro,MON,MF1 Toyota,8,13:17:47,33.704,33.704
62,22,1,2006,united-states,11,Rubens Barrichello,BAR,Honda,24,13:37:17,23.705,23.705
62,27,2,2006,united-states,19,Christijan Albers,ALB,MF1 Toyota,28,13:43:00,23.808,52.749
62,30,1,2006,united-states,5,Michael Schumacher,MSC,Ferrari,29,13:43:06,24.283,24.283
62,21,1,2006,united-states,2,Giancarlo Fisichella,FIS,Renault,29,13:43:16,23.334,23.334
62,13,1,2006,united-states,6,Felipe Massa,MAS,Ferrari,30,13:44:19,24.272,24.272
62,23,1,2006,united-states,7,Ralf Schumacher,RSC,Toyota,30,13:44:39,23.019,23.019
62,4,1,2006,united-states,1,Fernando Alonso,ALO,Renault,31,13:45:50,23.147,23.147
62,27,3,2006,united-states,19,Christijan Albers,ALB,MF1 Toyota,32,13:48:33,24.936,1:17.685
62,15,1,2006,united-states,8,Jarno Trulli,TRU,Toyota,39,13:55:50,25.314,25.314
62,24,1,2006,united-states,20,Vitantonio Liuzzi,LIU,STR Cosworth,39,13:56:34,25.07,25.070
62,3,1,2006,united-states,10,Nico Rosberg,ROS,Williams Cosworth,43,14:01:31,26.597,26.597
62,14,1,2006,united-states,14,David Coulthard,COU,RBR Ferrari,47,14:06:35,23.712,23.712
62,22,2,2006,united-states,11,Rubens Barrichello,BAR,Honda,49,14:08:33,23.101,46.806
62,13,2,2006,united-states,6,Felipe Massa,MAS,Ferrari,52,14:11:45,22.732,47.004
62,21,2,2006,united-states,2,Giancarlo Fisichella,FIS,Renault,53,14:13:12,21.784,45.118
62,23,2,2006,united-states,7,Ralf Schumacher,RSC,Toyota,53,14:13:25,22.16,45.179
62,30,2,2006,united-states,5,Michael Schumacher,MSC,Ferrari,54,14:14:01,22.901,47.184
62,4,2,2006,united-states,1,Fernando Alonso,ALO,Renault,55,14:15:54,24.784,47.931
63,13,1,2006,france,6,Felipe Massa,MAS,Ferrari,16,14:24:00,20.764,20.764
63,4,1,2006,france,1,Fernando Alonso,ALO,Renault,17,14:25:21,21.412,21.412
63,8,1,2006,france,3,Kimi Räikkönen,RAI,McLaren Mercedes,17,14:25:28,20.651,20.651
63,30,1,2006,france,5,Michael Schumacher,MSC,Ferrari,18,14:26:28,20.146,20.146
63,21,1,2006,france,2,Giancarlo Fisichella,FIS,Renault,18,14:26:48,22.213,22.213
63,37,1,2006,france,4,Pedro de la Rosa,DLR,McLaren Mercedes,18,14:27:08,20.390,20.390
63,17,1,2006,france,9,Mark Webber,WEB,Williams Cosworth,19,14:28:27,20.764,20.764
63,36,1,2006,france,23,Franck Montagny,MON,Super Aguri Honda,19,14:29:17,20.788,20.788
63,15,1,2006,france,8,Jarno Trulli,TRU,Toyota,20,14:29:18,21.254,21.254
63,18,1,2006,france,12,Jenson Button,BUT,Honda,21,14:31:32,22.179,22.179
63,3,1,2006,france,10,Nico Rosberg,ROS,Williams Cosworth,21,14:31:33,21.565,21.565
63,23,1,2006,france,7,Ralf Schumacher,RSC,Toyota,22,14:31:56,30.654,30.654
63,2,1,2006,france,16,Nick Heidfeld,HEI,Sauber BMW,25,14:36:26,22.434,22.434
63,27,1,2006,france,19,Christijan Albers,ALB,MF1 Toyota,26,14:38:14,31.955,31.955
63,35,1,2006,france,17,Jacques Villeneuve,VIL,Sauber BMW,27,14:39:20,22.434,22.434
63,26,1,2006,france,21,Scott Speed,SPE,STR Cosworth,28,14:40:35,22.746,22.746
63,14,1,2006,france,14,David Coulthard,COU,RBR Ferrari,29,14:41:49,21.450,21.450
63,32,1,2006,france,15,Christian Klien,KLI,RBR Ferrari,31,14:44:49,21.292,21.292
63,24,1,2006,france,20,Vitantonio Liuzzi,LIU,STR Cosworth,31,14:44:50,21.118,21.118
63,8,2,2006,france,3,Kimi Räikkönen,RAI,McLaren Mercedes,32,14:45:18,24.753,45.404
63,13,2,2006,france,6,Felipe Massa,MAS,Ferrari,34,14:47:43,20.127,40.891
63,37,2,2006,france,4,Pedro de la Rosa,DLR,McLaren Mercedes,35,14:49:44,20.196,40.586
63,36,2,2006,france,23,Franck Montagny,MON,Super Aguri Honda,35,14:51:30,20.483,41.271
63,30,2,2006,france,5,Michael Schumacher,MSC,Ferrari,38,14:52:47,19.686,39.832
63,15,2,2006,france,8,Jarno Trulli,TRU,Toyota,38,14:53:24,31.856,53.110
63,17,2,2006,france,9,Mark Webber,WEB,Williams Cosworth,38,14:54:05,21.584,42.348
63,17,3,2006,france,9,Mark Webber,WEB,Williams Cosworth,39,14:56:08,4:36.186,5:18.534
63,4,2,2006,france,1,Fernando Alonso,ALO,Renault,42,14:58:17,23.021,44.433
63,3,2,2006,france,10,Nico Rosberg,ROS,Williams Cosworth,44,15:02:32,23.613,45.178
63,21,2,2006,france,2,Giancarlo Fisichella,FIS,Renault,45,15:02:38,21.616,43.829
63,18,2,2006,france,12,Jenson Button,BUT,Honda,45,15:03:46,21.932,44.111
63,23,2,2006,france,7,Ralf Schumacher,RSC,Toyota,46,15:03:57,21.096,51.750
63,2,2,2006,france,16,Nick Heidfeld,HEI,Sauber BMW,46,15:04:36,21.382,43.816
63,27,2,2006,france,19,Christijan Albers,ALB,MF1 Toyota,48,15:08:09,23.416,55.371
63,37,3,2006,france,4,Pedro de la Rosa,DLR,McLaren Mercedes,50,15:09:35,20.824,1:01.410
63,26,2,2006,france,21,Scott Speed,SPE,STR Cosworth,50,15:10:15,20.565,43.311
63,17,4,2006,france,9,Mark Webber,WEB,Williams Cosworth,46,15:10:34,21.383,5:39.917
63,14,2,2006,france,14,David Coulthard,COU,RBR Ferrari,52,15:12:40,20.555,42.005
63,13,3,2006,france,6,Felipe Massa,MAS,Ferrari,53,15:12:53,20.204,1:01.095
63,24,2,2006,france,20,Vitantonio Liuzzi,LIU,STR Cosworth,52,15:13:07,20.399,41.517
63,8,3,2006,france,3,Kimi Räikkönen,RAI,McLaren Mercedes,53,15:13:08,20.415,1:05.819
63,36,3,2006,france,23,Franck Montagny,MON,Super Aguri Honda,51,15:13:45,22.090,1:03.361
63,35,2,2006,france,17,Jacques Villeneuve,VIL,Sauber BMW,53,15:14:22,20.519,42.953
63,32,2,2006,france,15,Christian Klien,KLI,RBR Ferrari,53,15:14:25,22.264,43.556
63,30,3,2006,france,5,Michael Schumacher,MSC,Ferrari,55,15:15:07,19.423,59.255
63,3,3,2006,france,10,Nico Rosberg,ROS,Williams Cosworth,56,15:18:56,19.951,1:05.129
64,35,1,2006,germany,17,Jacques Villeneuve,VIL,Sauber BMW,1,14:04:59,28.423,28.423
64,23,1,2006,germany,7,Ralf Schumacher,RSC,Toyota,1,14:05:00,24.646,24.646
64,2,1,2006,germany,16,Nick Heidfeld,HEI,Sauber BMW,1,14:05:21,26.799,26.799
64,8,1,2006,germany,3,Kimi Räikkönen,RAI,McLaren Mercedes,10,14:16:12,28.95,28.950
64,18,1,2006,germany,12,Jenson Button,BUT,Honda,16,14:24:08,23.413,23.413
64,22,1,2006,germany,11,Rubens Barrichello,BAR,Honda,18,14:27:04,24.017,24.017
64,13,1,2006,germany,6,Felipe Massa,MAS,Ferrari,19,14:27:47,22.584,22.584
64,21,1,2006,germany,2,Giancarlo Fisichella,FIS,Renault,19,14:28:08,23.454,23.454
64,30,1,2006,germany,5,Michael Schumacher,MSC,Ferrari,20,14:29:03,22.934,22.934
64,4,1,2006,germany,1,Fernando Alonso,ALO,Renault,20,14:29:42,22.066,22.066
64,14,1,2006,germany,14,David Coulthard,COU,RBR Ferrari,21,14:31:23,20.915,20.915
64,33,1,2006,germany,18,Tiago Monteiro,MON,MF1 Toyota,24,14:35:45,22.529,22.529
64,32,1,2006,germany,15,Christian Klien,KLI,RBR Ferrari,25,14:36:20,22.6,22.600
64,24,1,2006,germany,20,Vitantonio Liuzzi,LIU,STR Cosworth,26,14:37:56,22.092,22.092
64,26,1,2006,germany,21,Scott Speed,SPE,STR Cosworth,27,14:39:31,21.93,21.930
64,11,1,2006,germany,22,Takuma Sato,SAT,Super Aguri Honda,27,14:39:42,22.679,22.679
64,17,1,2006,germany,9,Mark Webber,WEB,Williams Cosworth,28,14:40:05,22.583,22.583
64,8,2,2006,germany,3,Kimi Räikkönen,RAI,McLaren Mercedes,28,14:40:13,21.379,50.329
64,15,1,2006,germany,8,Jarno Trulli,TRU,Toyota,28,14:40:18,23.653,23.653
64,23,2,2006,germany,7,Ralf Schumacher,RSC,Toyota,29,14:42:00,21.611,46.257
64,27,1,2006,germany,19,Christijan Albers,ALB,MF1 Toyota,29,14:42:09,22.52,22.520
64,23,3,2006,germany,7,Ralf Schumacher,RSC,Toyota,35,14:50:10,11.126,57.383
64,21,2,2006,germany,2,Giancarlo Fisichella,FIS,Renault,40,14:56:03,21.758,45.212
64,14,2,2006,germany,14,David Coulthard,COU,RBR Ferrari,40,14:56:30,23.704,44.619
64,18,2,2006,germany,12,Jenson Button,BUT,Honda,41,14:57:04,24.035,47.448
64,4,2,2006,germany,1,Fernando Alonso,ALO,Renault,43,14:59:58,22.273,44.339
64,13,2,2006,germany,6,Felipe Massa,MAS,Ferrari,44,15:00:30,22.355,44.939
64,33,2,2006,germany,18,Tiago Monteiro,MON,MF1 Toyota,43,15:01:23,11.068,33.597
64,30,2,2006,germany,5,Michael Schumacher,MSC,Ferrari,45,15:01:45,22.874,45.808
64,33,3,2006,germany,18,Tiago Monteiro,MON,MF1 Toyota,44,15:02:53,22.717,56.314
64,32,2,2006,germany,15,Christian Klien,KLI,RBR Ferrari,47,15:05:27,22.314,44.914
64,23,4,2006,germany,7,Ralf Schumacher,RSC,Toyota,47,15:05:58,20.862,1:18.245
64,17,2,2006,germany,9,Mark Webber,WEB,Williams Cosworth,48,15:06:19,22.182,44.765
64,27,2,2006,germany,19,Christijan Albers,ALB,MF1 Toyota,48,15:07:29,21.897,44.417
64,26,2,2006,germany,21,Scott Speed,SPE,STR Cosworth,48,15:07:35,20.675,42.605
64,24,2,2006,germany,20,Vitantonio Liuzzi,LIU,STR Cosworth,49,15:08:34,20.442,42.534
64,15,2,2006,germany,8,Jarno Trulli,TRU,Toyota,51,15:10:30,20.795,44.448
64,8,3,2006,germany,3,Kimi Räikkönen,RAI,McLaren Mercedes,55,15:15:28,20.425,1:10.754
65,22,1,2006,hungary,11,Rubens Barrichello,BAR,Honda,5,14:11:25,21.446,21.446
65,13,1,2006,hungary,6,Felipe Massa,MAS,Ferrari,12,14:23:16,22.713,22.713
65,33,1,2006,hungary,18,Tiago Monteiro,MON,MF1 Toyota,14,14:28:04,22.115,22.115
65,37,1,2006,hungary,4,Pedro de la Rosa,DLR,McLaren Mercedes,16,14:28:53,26.422,26.422
65,8,1,2006,hungary,3,Kimi Räikkönen,RAI,McLaren Mercedes,17,14:30:23,26.05,26.050
65,18,1,2006,hungary,12,Jenson Button,BUT,Honda,17,14:30:37,23.921,23.921
65,30,1,2006,hungary,5,Michael Schumacher,MSC,Ferrari,17,14:31:03,28.578,28.578
65,27,1,2006,hungary,19,Christijan Albers,ALB,MF1 Toyota,16,14:31:35,22.658,22.658
65,9,1,2006,hungary,17,Robert Kubica,KUB,Sauber BMW,18,14:33:55,27.057,27.057
65,23,1,2006,hungary,7,Ralf Schumacher,RSC,Toyota,23,14:41:35,24.869,24.869
65,15,1,2006,hungary,8,Jarno Trulli,TRU,Toyota,24,14:44:10,23.417,23.417
65,37,2,2006,hungary,4,Pedro de la Rosa,DLR,McLaren Mercedes,26,14:45:32,26.179,52.601
65,22,2,2006,hungary,11,Rubens Barrichello,BAR,Honda,26,14:45:57,22.256,43.702
65,14,1,2006,hungary,14,David Coulthard,COU,RBR Ferrari,26,14:46:08,26.698,26.698
65,2,1,2006,hungary,16,Nick Heidfeld,HEI,Sauber BMW,26,14:46:10,23.338,23.338
65,4,1,2006,hungary,1,Fernando Alonso,ALO,Renault,27,14:46:21,25.76,25.760
65,11,1,2006,hungary,22,Takuma Sato,SAT,Super Aguri Honda,25,14:46:28,27.018,27.018
65,26,1,2006,hungary,21,Scott Speed,SPE,STR Cosworth,26,14:47:11,37.044,37.044
65,33,2,2006,hungary,18,Tiago Monteiro,MON,MF1 Toyota,28,14:54:14,27.596,49.711
65,26,2,2006,hungary,21,Scott Speed,SPE,STR Cosworth,38,15:10:10,23.158,1:00.202
65,13,2,2006,hungary,6,Felipe Massa,MAS,Ferrari,41,15:14:34,23.147,45.860
65,26,3,2006,hungary,21,Scott Speed,SPE,STR Cosworth,41,15:16:25,25.529,1:25.731
65,9,2,2006,hungary,17,Robert Kubica,KUB,Sauber BMW,44,15:18:48,23.41,50.467
65,18,2,2006,hungary,12,Jenson Button,BUT,Honda,46,15:19:55,20.48,44.401
65,30,2,2006,hungary,5,Michael Schumacher,MSC,Ferrari,46,15:20:24,22.385,50.963
65,23,2,2006,hungary,7,Ralf Schumacher,RSC,Toyota,47,15:23:37,22.151,47.020
65,27,2,2006,hungary,19,Christijan Albers,ALB,MF1 Toyota,46,15:24:23,25.99,48.648
65,15,2,2006,hungary,8,Jarno Trulli,TRU,Toyota,48,15:25:25,23.402,46.819
65,22,3,2006,hungary,11,Rubens Barrichello,BAR,Honda,50,15:26:30,21.744,1:05.446
65,4,2,2006,hungary,1,Fernando Alonso,ALO,Renault,51,15:27:26,21.955,47.715
65,37,3,2006,hungary,4,Pedro de la Rosa,DLR,McLaren Mercedes,51,15:27:58,22.366,1:14.967
65,26,4,2006,hungary,21,Scott Speed,SPE,STR Cosworth,48,15:28:27,24.98,1:50.711
65,14,2,2006,hungary,14,David Coulthard,COU,RBR Ferrari,53,15:31:40,22.123,48.821
65,18,3,2006,hungary,12,Jenson Button,BUT,Honda,54,15:32:04,20.869,1:05.270
65,11,2,2006,hungary,22,Takuma Sato,SAT,Super Aguri Honda,51,15:33:03,22.705,49.723
65,33,3,2006,hungary,18,Tiago Monteiro,MON,MF1 Toyota,52,15:33:34,21.751,1:11.462
65,2,2,2006,hungary,16,Nick Heidfeld,HEI,Sauber BMW,55,15:33:59,21.065,44.403
65,13,3,2006,hungary,6,Felipe Massa,MAS,Ferrari,59,15:41:57,20.686,1:06.546
66,23,1,2006,turkey,7,Ralf Schumacher,RSC,Toyota,1,15:05:20,26.751,26.751
66,21,1,2006,turkey,2,Giancarlo Fisichella,FIS,Renault,1,15:05:22,37.855,37.855
66,2,1,2006,turkey,16,Nick Heidfeld,HEI,Sauber BMW,1,15:05:36,38.856,38.856
66,26,1,2006,turkey,21,Scott Speed,SPE,STR Cosworth,1,15:05:38,36.449,36.449
66,8,1,2006,turkey,3,Kimi Räikkönen,RAI,McLaren Mercedes,1,15:06:07,51.901,51.901
66,11,1,2006,turkey,22,Takuma Sato,SAT,Super Aguri Honda,1,15:06:09,23:56.582,23:56.582
66,13,1,2006,turkey,6,Felipe Massa,MAS,Ferrari,14,15:24:32,26.149,26.149
66,30,1,2006,turkey,5,Michael Schumacher,MSC,Ferrari,14,15:24:33,37.947,37.947
66,4,1,2006,turkey,1,Fernando Alonso,ALO,Renault,14,15:24:43,25.944,25.944
66,18,1,2006,turkey,12,Jenson Button,BUT,Honda,14,15:24:48,25.369,25.369
66,17,1,2006,turkey,9,Mark Webber,WEB,Williams Cosworth,14,15:25:05,25.003,25.003
66,9,1,2006,turkey,17,Robert Kubica,KUB,Sauber BMW,14,15:25:12,24.345,24.345
66,27,1,2006,turkey,19,Christijan Albers,ALB,MF1 Toyota,14,15:25:28,25.657,25.657
66,29,1,2006,turkey,23,Sakon Yamamoto,YAM,Super Aguri Honda,14,15:25:41,29.096,29.096
66,15,1,2006,turkey,8,Jarno Trulli,TRU,Toyota,25,15:43:18,24.920,24.920
66,14,1,2006,turkey,14,David Coulthard,COU,RBR Ferrari,25,15:43:20,27.194,27.194
66,32,1,2006,turkey,15,Christian Klien,KLI,RBR Ferrari,26,15:44:46,24.166,24.166
66,2,2,2006,turkey,16,Nick Heidfeld,HEI,Sauber BMW,25,15:45:08,25.145,1:04.001
66,22,1,2006,turkey,11,Rubens Barrichello,BAR,Honda,27,15:46:16,24.545,24.545
66,26,2,2006,turkey,21,Scott Speed,SPE,STR Cosworth,27,15:46:33,24.360,1:00.809
66,37,1,2006,turkey,4,Pedro de la Rosa,DLR,McLaren Mercedes,30,15:50:41,28.073,28.073
66,21,2,2006,turkey,2,Giancarlo Fisichella,FIS,Renault,30,15:50:46,29.001,1:06.856
66,23,2,2006,turkey,7,Ralf Schumacher,RSC,Toyota,32,15:53:55,26.934,53.685
66,9,2,2006,turkey,17,Robert Kubica,KUB,Sauber BMW,34,15:57:01,26.142,50.487
66,27,2,2006,turkey,19,Christijan Albers,ALB,MF1 Toyota,38,16:03:18,35.086,1:00.743
66,13,2,2006,turkey,6,Felipe Massa,MAS,Ferrari,39,16:03:36,25.091,51.240
66,4,2,2006,turkey,1,Fernando Alonso,ALO,Renault,39,16:03:44,25.347,51.291
66,18,2,2006,turkey,12,Jenson Button,BUT,Honda,39,16:03:59,25.048,50.417
66,17,2,2006,turkey,9,Mark Webber,WEB,Williams Cosworth,39,16:04:44,26.745,51.748
66,30,2,2006,turkey,5,Michael Schumacher,MSC,Ferrari,43,16:09:46,24.602,1:02.549
66,2,3,2006,turkey,16,Nick Heidfeld,HEI,Sauber BMW,41,16:10:01,33.269,1:37.270
66,32,2,2006,turkey,15,Christian Klien,KLI,RBR Ferrari,43,16:10:57,23.885,48.051
66,26,3,2006,turkey,21,Scott Speed,SPE,STR Cosworth,43,16:11:03,24.514,1:25.323
66,22,2,2006,turkey,11,Rubens Barrichello,BAR,Honda,44,16:12:14,23.248,47.793
66,15,2,2006,turkey,8,Jarno Trulli,TRU,Toyota,44,16:12:24,23.864,48.784
66,14,2,2006,turkey,14,David Coulthard,COU,RBR Ferrari,45,16:13:59,23.194,50.388
66,11,2,2006,turkey,22,Takuma Sato,SAT,Super Aguri Honda,31,16:17:23,29.437,24:26.019
67,37,1,2006,italy,4,Pedro de la Rosa,DLR,McLaren Mercedes,14,14:23:44,28.482,28.482
67,8,1,2006,italy,3,Kimi Räikkönen,RAI,McLaren Mercedes,15,14:24:43,27.063,27.063
67,30,1,2006,italy,5,Michael Schumacher,MSC,Ferrari,17,14:27:29,28.176,28.176
67,13,1,2006,italy,6,Felipe Massa,MAS,Ferrari,19,14:30:36,27.595,27.595
67,4,1,2006,italy,1,Fernando Alonso,ALO,Renault,19,14:30:40,26.546,26.546
67,27,1,2006,italy,19,Christijan Albers,ALB,MF1 Toyota,19,14:31:31,1:00.102,1:00.102
67,18,1,2006,italy,12,Jenson Button,BUT,Honda,20,14:32:03,27.305,27.305
67,2,1,2006,italy,16,Nick Heidfeld,HEI,Sauber BMW,21,14:33:28,27.437,27.437
67,9,1,2006,italy,17,Robert Kubica,KUB,Sauber BMW,22,14:34:45,26.013,26.013
67,2,2,2006,italy,16,Nick Heidfeld,HEI,Sauber BMW,25,14:39:33,15.122,42.559
67,11,1,2006,italy,22,Takuma Sato,SAT,Super Aguri Honda,25,14:40:15,30.490,30.490
67,21,1,2006,italy,2,Giancarlo Fisichella,FIS,Renault,26,14:40:39,27.649,27.649
67,23,1,2006,italy,7,Ralf Schumacher,RSC,Toyota,28,14:44:09,26.903,26.903
67,33,1,2006,italy,18,Tiago Monteiro,MON,MF1 Toyota,28,14:44:15,29.333,29.333
67,15,1,2006,italy,8,Jarno Trulli,TRU,Toyota,29,14:45:07,27.336,27.336
67,26,1,2006,italy,21,Scott Speed,SPE,STR Cosworth,29,14:45:32,27.732,27.732
67,22,1,2006,italy,11,Rubens Barrichello,BAR,Honda,30,14:46:28,28.148,28.148
67,17,1,2006,italy,9,Mark Webber,WEB,Williams Cosworth,30,14:46:41,28.706,28.706
67,24,1,2006,italy,20,Vitantonio Liuzzi,LIU,STR Cosworth,30,14:47:03,27.401,27.401
67,14,1,2006,italy,14,David Coulthard,COU,RBR Ferrari,32,14:49:50,27.378,27.378
67,32,1,2006,italy,15,Christian Klien,KLI,RBR Ferrari,35,14:54:08,25.503,25.503
67,8,2,2006,italy,3,Kimi Räikkönen,RAI,McLaren Mercedes,38,14:57:11,25.702,52.765
67,30,2,2006,italy,5,Michael Schumacher,MSC,Ferrari,39,14:58:31,25.678,53.854
67,13,2,2006,italy,6,Felipe Massa,MAS,Ferrari,39,14:59:02,26.953,54.548
67,2,3,2006,italy,16,Nick Heidfeld,HEI,Sauber BMW,40,15:00:47,24.406,1:06.965
67,4,2,2006,italy,1,Fernando Alonso,ALO,Renault,41,15:01:50,24.273,50.819
67,9,2,2006,italy,17,Robert Kubica,KUB,Sauber BMW,41,15:01:50,24.616,50.629
67,18,2,2006,italy,12,Jenson Button,BUT,Honda,41,15:02:00,24.865,52.170
67,33,2,2006,italy,18,Tiago Monteiro,MON,MF1 Toyota,40,15:02:07,44.807,1:14.140
67,13,3,2006,italy,6,Felipe Massa,MAS,Ferrari,44,15:06:30,25.115,1:19.663
67,33,3,2006,italy,18,Tiago Monteiro,MON,MF1 Toyota,43,15:07:20,33.890,1:48.030
68,38,1,2006,china,15,Robert Doornbos,DOO,RBR Ferrari,1,14:05:41,30.705,30.705
68,18,1,2006,china,12,Jenson Button,BUT,Honda,15,14:30:31,24.936,24.936
68,8,1,2006,china,3,Kimi Räikkönen,RAI,McLaren Mercedes,16,14:31:56,26.323,26.323
68,22,1,2006,china,11,Rubens Barrichello,BAR,Honda,17,14:34:04,26.032,26.032
68,37,1,2006,china,4,Pedro de la Rosa,DLR,McLaren Mercedes,17,14:34:06,25.173,25.173
68,29,1,2006,china,23,Sakon Yamamoto,YAM,Super Aguri Honda,18,14:36:59,30.392,30.392
68,3,1,2006,china,10,Nico Rosberg,ROS,Williams Cosworth,20,14:40:08,25.905,25.905
68,30,1,2006,china,5,Michael Schumacher,MSC,Ferrari,21,14:40:50,24.313,24.313
68,17,1,2006,china,9,Mark Webber,WEB,Williams Cosworth,21,14:41:29,24.043,24.043
68,29,2,2006,china,23,Sakon Yamamoto,YAM,Super Aguri Honda,20,14:42:14,27.722,58.114
68,4,1,2006,china,1,Fernando Alonso,ALO,Renault,22,14:42:15,25.654,25.654
68,21,1,2006,china,2,Giancarlo Fisichella,FIS,Renault,23,14:44:16,23.759,23.759
68,33,1,2006,china,18,Tiago Monteiro,MON,MF1 Toyota,23,14:45:58,25.848,25.848
68,9,1,2006,china,17,Robert Kubica,KUB,Sauber BMW,24,14:46:44,23.936,23.936
68,26,1,2006,china,21,Scott Speed,SPE,STR Cosworth,24,14:47:05,25.436,25.436
